symbol,Sample_0,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9
MAPK8IP2,541.1787581979352,642.4532171141607,710.380860779035,663.1472810602015,1153.2123995525665,1097.7821612365933,929.0303529330495,618.0869903507007,482.61685070705386,837.9549375635154
MAPK8IP3,708.6852863476898,462.7059724194949,515.3921473398308,776.6565607011893,647.7373954197786,750.8403393408048,384.0844639167322,495.7758291737079,269.4991807631874,389.6504984878041
MAPK9,234.3355837474969,472.0584781091964,467.7501480391471,427.838345258557,240.3014677849649,200.22570561269478,449.9843507944202,162.79238338467982,370.2426922254649,350.23701714219936
MAPK10,20.601698536808897,16.434702125292603,12.548266031486317,31.99895268445281,16.585848445407727,17.084389278190493,19.631048456475607,13.948652074826168,26.151710914615066,29.18632500569321
MAPK11,377.4915004851429,212.79952352106883,341.9839908082842,273.9774539930729,102.62551400637706,352.078469107483,314.97583998009304,195.45710219846973,282.14708782469205,168.01267222303005
MAPK12,440.6642511244871,510.0387255652247,327.1576222611693,359.28317797754664,453.42880449739295,399.2684625517565,314.3216544166976,331.63360991253046,459.97778184972736,400.6999312447947
MAPK13,137.02539562665433,77.17597142013334,99.19444905114288,99.42368246725042,117.58151535220371,84.53440306305586,65.46122664391002,76.62058899748055,107.27329124479054,70.57311382294961
MAPK14,371.1067280995947,565.4319685749422,345.3890010182481,416.5343369488167,535.0248755153535,335.3294218609967,275.7075424733543,456.68718324128497,272.4908674295058,336.5119263592065
MAPK15,855.795239867635,779.4575048598441,951.3673843445429,1530.8006760029305,1327.5386922248917,1739.0286803079002,1440.1250884979734,1552.3951428048053,1582.8348580980153,1699.8391701642606
MAPKAP1,213.1891291019372,269.537776762677,138.95482325947611,171.72465798947422,230.8479796220813,247.64431570886305,146.85415869092495,157.55322210307742,183.3516510716108,87.8603601357616
MAPKAPK2,819.8833123803154,1146.5347656248612,590.9431574009103,1315.4128330447804,870.3724299553721,1065.3741738344363,1025.8248756974908,752.5639346882556,1341.1907529282287,1324.4258035176874
MAPKAPK3,131.78405722023643,207.0009166808668,210.01308833440277,103.69495086824101,108.87605296193404,216.29808596269058,184.30618874269172,162.36885266545394,213.5206659045183,129.4499948484977
MAPKAPK5,875.734390045902,920.9673358778558,550.922381041561,971.069207658116,1365.368297932497,1280.0892929079914,671.7522545179834,515.6346732174344,933.5935375599267,1391.6788538235364
MAPKBP1,545.055094285169,1259.1242812680932,1350.4511025884783,1031.856034464796,665.6446063655426,760.1787434687492,635.4565738061433,1510.2279316827626,1337.0608326978822,924.2053373241002
MAPRE1,666.6633859217621,512.9473643090732,495.4066531106837,785.9501305036146,529.6025712502759,482.1361270334236,571.7893096930966,647.5558359010317,356.36833971465666,883.0684149770711
MAPRE2,394.0613332058212,407.7535281312598,476.57637439581026,396.6302479941436,282.5089767987106,423.1414826799568,269.4645319603629,379.3292029831758,296.76063060965845,481.7032101182112
MAPRE3,43.15231023090639,35.67848415053444,32.44949400453033,35.647952350239244,54.072665498165975,43.26389408288529,50.757965825735454,56.72324035860683,58.19918487308946,52.49541740976698
MAPT,540.2965964924837,197.416094715034,378.7017698401484,516.7943733054773,368.69735867374186,383.0807555674568,482.6693343537935,439.816227308536,400.55708813193047,505.1416678256082
MARCHF1,175.65987092218126,247.80821841510325,163.93715476283072,219.32886214310432,121.16432781843152,207.36977531669243,224.14423500689654,120.05253582852673,244.95910244499595,147.47223287134787
MARCHF2,1493.578605848157,533.3863802519975,840.6359709586059,886.6862849803106,1321.8426424345678,927.9433068363943,1113.5465744471933,939.2454100864688,1369.6049416163773,890.6724478151016
MARCHF3,309.24832971320734,406.86664805027914,766.1597546748375,796.6628909857176,432.287254654304,719.0872190752357,939.1247561504151,536.407504778079,626.4808546720482,512.8711595790879
MARCHF4,707.4056600853445,935.018525716667,786.3889965665009,667.3130129352994,817.2293576782633,596.9964984869449,586.8994954952005,557.95608858926,616.9107341984903,964.623362684794
MARCHF5,347.42785529747295,398.56436889629623,719.7948618077799,571.7054215696089,524.3552547311847,339.97138068350256,364.6093954041538,534.4523625400884,462.9727535501988,746.3573659326187
MARCHF6,1024.068900665941,1304.6079306378044,752.4363957936357,1422.6003115705287,1192.0296885416467,902.7192911156126,1029.3265158170175,803.2802149458159,1023.2684623496884,814.5932343844497
MARCHF7,476.1731606455993,436.877076072524,347.5319914212889,303.7411880403181,631.3693094471179,379.21884049246273,326.9426058021402,338.8156926656185,413.9354257048901,372.1548126686878
MARCHF8,1061.317706361046,869.1670370982265,904.5179120402336,1231.736340383746,1443.9511152914308,706.8505609990522,894.4898816447953,793.3250475664875,675.3100504808766,953.9477824737836
MARCHF9,532.5988291480342,816.1070153006505,343.87983793506226,838.0688301913896,657.9362214729796,496.63608767371886,364.93603978558707,396.1257405004518,587.2681509316549,762.8671000938828
MARCHF10,181.6744213358431,183.03950280475635,126.02060855864933,154.20592403495758,111.63659866666093,127.86693302099485,109.19694538386457,176.06641927634433,114.80948746688001,189.11876830803428
MARCHF11,784.1282297734142,709.2055842718565,621.0354936245378,692.2476003846397,1027.3292520349278,670.9833364582446,631.4126872806258,572.171739837735,631.4762918547509,728.6341145772435
MARCKS,680.0956294038862,607.3474692045254,677.8401043645939,577.5237685422967,553.5624004878215,1229.7972271944218,1402.0735405145958,650.6100625198806,1224.4756944020307,857.4904707089192
MARCKSL1,1613.4270499982622,1032.457112106001,956.0525535751166,1334.0754577792093,634.4407904209012,948.9689470219972,1484.9000908235948,802.6595840497989,1795.6701098019164,711.2431177886273
MARCO,266.62291073246155,309.78201131423623,208.4390650883835,155.45523988293414,176.83777635219386,204.14624476374806,339.31554554540037,186.58488232614692,132.21518115324898,174.52993757249718
MARCOL,754.7805946704639,789.2148205203716,673.8375611105968,519.8775115707393,887.1150486668337,566.8903813659326,828.0082970410708,664.6435545473566,518.3858128730807,423.62507606766184
MARF1,812.6872254202787,925.4153190699424,797.6855988172882,810.1416424141859,1281.3657224502624,600.9963352827924,951.674711802539,387.8614628163019,389.67399599722904,952.5274525844657
MARK1,588.2244273837144,1003.2019409263481,580.2733906003558,474.4712831762243,516.0259925296705,684.7593812482041,1074.6875296649675,491.32745463805213,721.0008717404069,913.598725903024
MARK2,72.17119450811578,79.40894011731606,87.7353573903545,49.00837156964195,116.57796437351837,112.94460683200568,123.92204531692838,47.75644821728354,91.68010924824213,73.47765639227424
MARK3,1153.057954189874,987.373420144347,929.0464407922617,1029.7181128710254,691.0639522439941,613.907065996247,1123.3861362387286,720.540586249441,957.2753771470914,858.4750015759868
MARK4,1448.4338012224746,794.546906800416,694.8412726093264,752.5835317828468,872.9027834511393,704.4473030177913,637.4715527847445,895.8605503033651,1145.109802071737,817.3695124051239
MARS1,657.0984704070935,720.2519485279536,733.7315348663959,518.623491068387,884.6305361500282,548.6701907921193,402.4740566314747,437.92659280648115,679.6754683484953,360.52096072122123
MARS2,571.9192608518551,634.1411751656274,947.6437764350146,434.3920197384611,759.933888757599,834.1232074800216,816.9874484120666,644.7146797198704,958.7930543155992,667.4584774286866
MARVELD1,186.7015389001137,204.05813871329687,230.6699611785722,120.03240704236617,114.26122140422662,196.1088050524453,223.38631196161762,121.59509506982344,144.30373129899547,173.178385267722
MARVELD2,669.6525067089464,836.8879263487146,1343.5739239365773,1067.482553833966,1360.8393774772926,843.7295492818624,866.6036974488633,817.618856062914,942.8165929025189,786.1905630203609
MARVELD3,1037.3695850722227,443.8304551655215,1048.7301823093167,777.5806572129093,803.2321057577429,768.209726170614,547.079690114027,760.5920239868137,789.7742632761757,1185.1667910532863
MAS1,821.6539361432021,782.8634747316835,574.407483350875,810.2456867143383,424.5191505755135,724.6715518201186,468.7986953156592,305.64206414197696,777.3790523405212,442.64392486356275
MAS1L,807.8289133347685,859.2904345348028,679.2352682729379,641.9781843609717,697.3188204391138,789.503166028601,942.1130953929896,461.0722119539182,644.6296617037126,555.256383969254
MASP1,1156.5119117091083,1277.8181879276751,615.8773969365232,1153.9393245230121,983.4038885367695,1174.334201262458,1216.8294604064886,677.9779153233144,1733.619912261716,919.2764532315357
MASP2,926.8355461204578,633.5892490238791,1032.5910152046306,731.0278455347334,996.1775440974244,932.8576293409586,740.3127221167919,696.9787403458554,1262.9597186873184,1278.928889164351
MAST1,678.373143971559,832.4938045346859,1093.7595740165027,756.4665426349063,565.4258543695711,704.7198868594945,1165.6294480294478,1081.352305805526,455.9118878056497,918.1063851125381
MAST2,61.202949949117,116.03294832628711,94.7561816057283,86.05092257803733,80.20993223889869,167.35527737938693,100.5443595510915,133.756391446751,116.44221032386791,67.50494632021758
MAST3,742.5364318394548,766.9393410763428,515.6679695977983,1301.4117560234338,966.0335385153618,773.3892463594361,1066.4875198536474,979.3412919031282,590.1143127021163,1190.8992842181324
MAST4,303.4736588385446,255.05429971110536,464.7307508566393,329.9563118317564,320.06953959679186,453.1697740487046,507.60794494425824,344.53102996769667,412.55747018912973,299.14996794673783
MASTL,27.70737522689506,53.83874589918777,33.899203563578695,30.711432617351406,41.00672920150346,35.33848966775558,29.95966079292253,56.373888672286526,30.333638601364303,48.34419302555154
MAT1A,386.5562709216488,684.1766213105586,977.6489961521713,950.1374174358234,530.3251447826082,703.8331858802784,929.3447544578548,438.1243209745942,433.2581035486961,434.3015486918721
MAT2A,561.3028816276161,411.73301672697465,590.6986198125359,452.2008154226085,360.04666309442086,574.9514059585505,532.828177534185,756.8457489166557,593.0929990539249,554.3317053752488
MAT2B,406.7709220048636,412.863177397055,351.7352105516686,547.3716654443465,325.91402435935095,353.2516984272791,759.7081133409636,286.54312712607873,571.5912852313849,202.4529130545073
MATCAP1,847.3612214934471,756.326877823101,769.7367089372904,573.522419061775,837.183882482369,519.495922857316,510.4049746335577,292.9834186922851,481.95094526174836,767.4002817141524
MATCAP2,169.3504488924479,163.7380613996577,73.50984580711142,199.9091807108248,186.48979935468157,235.67503640156787,85.5395589064306,169.58356934858506,123.52507396694101,149.97724694149233
MATK,411.4261939620074,554.9810740209947,489.6375221830309,678.659935128757,330.7695016231484,343.29948418110473,503.36486792189373,598.4325586169833,436.9361121382694,709.6586349595058
MATN1,783.5115902667472,1226.3222813813957,1199.1937447398461,815.8682545800553,1439.7471901582421,1125.1128414561178,748.6766267209921,519.645327998289,839.1040103415264,686.0954782817431
MATN2,139.57837517781184,99.02690841139386,224.8015527947337,134.7442789149315,197.62700649075023,185.42282567314658,219.54383261056992,196.04044558046098,206.09742923317825,168.24137564508362
MATN3,19.387692015411382,22.31265951822201,26.58804092477794,22.744527168221705,27.10975172542402,22.756708699621164,18.726008628442635,24.556582738488814,38.95775337872124,42.12706670776618
MATN4,206.35572045398808,229.0671008111936,189.5658983811303,184.64095107553825,254.3670691892041,210.98521880753393,222.24020644500516,158.6425828377868,145.96576053193706,165.08940444202221
MATR3,1194.2449045658507,653.8872764695632,1261.0824848065486,923.0363672672263,806.3353311110455,729.6479748573664,768.175274628851,1059.2843478821949,1089.200604661154,762.0644008684225
MAU2,1218.2034697777503,1025.4544740403285,1018.9649352581738,802.5558916422351,784.7140752535313,544.5030702836618,518.9558991415972,687.3320665642478,1250.5132216181487,1125.6420577319473
MAVS,725.0542879593856,659.9836991474532,488.05962112691446,371.56226767190896,622.8953737124408,375.84413793684206,812.6743937143488,873.72065598363,647.3320325242039,609.2232040616541
MAX,1003.4476439288442,1253.4498490208723,414.1032378883707,1153.363110653653,945.2572929991555,1003.3850233724228,1386.2785231218877,938.7764388947969,881.2640351653856,1145.5109971237134
MAZ,1086.6877148055876,935.8066033230315,1512.5533426324885,997.1290916076148,1151.051751442911,909.3798231252985,1054.1714823023951,1248.803538005863,1053.3829211055495,1229.9370234926494
MB,182.8637145961964,243.80594517631656,154.4713381932553,157.97258292607992,146.47142155674456,96.77661423668393,122.70008308921702,202.1387515621447,186.93586145046729,135.05257885000213
MB21D2,58.27249421693751,128.9674147281153,93.75851494751494,77.07653006101478,102.42803876485803,113.25868981162823,75.02688211364254,73.86961119342331,82.30800631064562,108.77639417680791
MBD1,857.4865857539527,544.7322369202031,712.0849251256377,1285.0480594241287,896.6449524392639,817.5847214444441,610.2728131118848,813.5887567595566,575.3160902486323,510.28506794420286
MBD2,925.9568805747872,666.3229781752035,533.4117498936223,631.4816911799223,522.9382535941767,1131.038925603381,1105.0213971610253,714.4055046501436,856.9712556308617,912.2643708734707
MBD3,769.8041678900653,1048.8488352769778,959.8213293436422,691.1475123501626,1509.5038703468203,1331.3521739976927,700.5786822999358,1550.874237017352,1482.3948875509504,1228.8375843387014
MBD3L1,906.2980303730759,1266.9076072190862,928.2752385324351,958.4740468960099,746.5146918559003,463.92121055972757,1157.6570438020935,951.6208890726806,799.1575243217678,685.1346915741374
MBD3L2,811.2802986975169,686.0713071138424,795.7278065191233,1022.8562049200186,737.9189921787716,922.6156257949528,1286.700290449175,1044.9125812112177,1006.3689187245118,993.8082096622038
MBD3L2B,400.8910515066547,441.57319003658444,661.3860572493317,401.7921817861156,566.1465052514218,308.25186762943144,760.0694959315014,692.4126290266936,711.5586154434047,406.60466677462637
MBD3L3,717.0188863159965,984.3954351949579,556.3530349233142,857.4087921418387,581.235797912324,439.2544246234806,891.1225062475106,586.9971676009103,608.3654583045823,382.13669012163564
MBD3L4,1061.36998033237,677.0842861396947,726.6802686607386,891.7300790914007,890.9633940076359,982.4127090793946,581.4732700970187,712.7055224986534,832.3002299557728,451.5417463465307
MBD3L5,464.75207886817867,460.9793614045709,829.9132112283565,333.8095247986782,534.754186005207,489.98216138878263,489.8216066023692,740.2872263116146,603.8614107316118,287.6306467459726
MBD4,329.79585582598986,335.9666284623294,311.7958727105912,541.4148873135885,489.56318599600775,611.5984668837084,604.7730593189698,591.7397127329551,277.0588114994202,418.5581701433325
MBD5,640.7555370820933,737.0018986072704,1456.2572290196285,927.7034571004989,1287.7449096812861,1550.4749492969172,854.3757888217826,758.9928885962845,1203.142262975506,784.5217452315169
MBD6,245.44218825999278,341.7307511259818,235.00339967511093,212.19979876955065,181.66215400476284,181.81635482050572,264.5169333089304,194.72133901403035,233.07542654022512,176.29164097072092
MBIP,481.7907445451925,566.4981383445655,515.4996169701417,520.256489948147,705.7879436093917,506.44394058520413,405.14229811389714,647.5486257842365,478.4045052707501,363.47065719609014
MBL2,371.2832127905081,459.481507995605,545.3515991188108,381.1757162350624,544.8050977171529,410.59400913704394,399.41192858070207,748.7387427545748,282.3702132337536,447.1085308152414
MBLAC1,444.5578475333618,258.00541022837734,565.0315469418302,349.40113333658326,332.63628692049224,386.842500804423,395.5958919515047,319.5131830027669,409.828574145947,285.2718907851674
MBLAC2,750.401162950887,408.3365701340352,1105.9796531010509,644.8879943051581,676.5195439775935,773.9803492405741,698.5425343071893,1280.4503058763923,977.0690681842018,1054.2742473418575
MBNL1,539.2264621525045,351.8797634287394,633.8366295409473,318.2353864253654,433.82216142883067,726.8454547457759,442.4828306541373,477.6357320128944,352.0459385349905,343.29231064176423
MBNL2,357.57238027954463,405.3995909929547,734.9161476562413,366.6070724567467,502.99705273399815,390.36104124668833,657.1340373110326,685.2639442330956,347.74938924331127,471.6996525110659
MBNL3,327.36722410650043,235.84474016673784,274.09564027687367,235.87693432787532,369.13318319716575,387.67059938367976,216.03770403887492,245.07733167887486,309.1683390678713,440.70223670875356
MBOAT1,875.544860192668,944.7760776544561,1042.5569832851806,1377.200955538162,1206.5768208200732,890.6433228515546,788.6941105152789,813.9524299586378,999.9980484172766,1293.2280829243327
MBOAT2,286.9769169641044,357.7547436086477,417.93185593837677,427.2671646788867,273.39719701688125,323.84455987952225,307.22891108159627,352.5821117500546,420.04562935788323,450.05578963901485
MBOAT4,579.7183979443257,215.37616828971355,342.52370854373225,395.0731001885853,462.81389668065634,346.97525078067684,299.1946743741332,228.32339515947928,329.49347504441147,456.47006083967136
MBOAT7,785.092383265669,844.3876955772056,512.9392294263977,818.1485078511853,803.5697163136065,537.2641969563545,1145.8312987370894,520.6323202991024,498.2561911905623,715.0923719693959
MBP,99.79050617119609,96.24723559768395,115.18072046197756,93.90312886133547,115.19775066487225,123.64794339968203,165.48889138677038,88.64609527699805,99.49668383450474,76.16979745689669
MBTD1,1244.9551068135047,868.2269685628119,865.7576989213184,722.740546359506,854.2979428912488,982.5813187248168,691.6422389855618,678.2041587006787,1033.322202489323,665.1385647764753
MBTPS1,1000.7147910897598,1645.3984378755868,1006.880103880759,1057.3061330872868,757.9811844077656,1094.6752530701326,934.6588152063015,862.4326696504058,1695.136200967066,1228.760597583202
MBTPS2,706.2793238089392,305.3904004958271,411.87448622544525,552.8959607750465,635.705003918651,430.47558197406664,662.2911157574886,490.194112374019,508.019009039326,439.82302623330185
MC1R,642.9544827727404,716.6288539019388,887.6325146335433,1121.5541404501096,676.8904181912296,1274.96819308681,1520.3926505920106,575.7632332845072,605.1070326321882,979.2396945266662
MC2R,365.30015219784167,427.17050161429944,427.60810712240755,580.5756987365884,453.6598409719324,503.64765941615514,317.34514610970535,293.0761554582185,354.15606256212027,255.50281891748423
MC3R,795.2710784147924,1370.7820061226626,1244.2361884231816,811.0861167799117,1385.6964642709027,1508.7979155809583,1108.0795301998492,895.9017724005175,1169.0732859502339,1106.5293967298774
MC4R,1045.6440449675865,1165.6101355244136,797.9041450782447,1408.8622253729986,760.5944316928827,781.1753917832325,749.0503000522548,869.7615231406407,635.8051300075772,1560.9792637349392
MC5R,321.5563705517131,462.0097948645048,355.00079525816193,214.1599167682434,228.97565392007417,281.69225053619147,216.48144144439883,486.32651752718306,447.5802201406536,288.6726940038499
MCAM,599.406231960594,650.0786766955094,709.8859039572984,327.61988060068296,378.1388585560341,381.48613711384047,552.1151696816161,595.7731789612807,522.6029646721317,578.6969416075011
MCAT,39.32909660923959,24.482128196596104,31.64070309822186,28.288580118692582,16.77392031148769,28.803413775893887,24.025056948052825,20.071840690265955,38.55315049734144,21.57091935876178
MCC,254.75647394592585,348.7013939792814,540.7404938737632,587.9582500631341,597.8607919720878,294.31182287348906,245.30192608736908,519.9482398035221,574.1358743097701,351.1917438085562
MCCC1,202.76234410612372,104.30853556454387,196.44564331523785,135.4250252759329,124.71712020866528,228.64250111826905,116.23102809159946,121.60381399577786,94.26487241220026,198.5007848816988
MCCC2,726.7948826812536,676.3003661200273,754.8978513504121,494.49860886682274,701.3796506479708,714.537843254731,580.0787390404137,1006.298997047178,490.5266876550744,671.3965302027775
MCCD1,242.97953443556912,467.9543626444575,380.9207862583123,364.0752107196262,422.70097885774686,429.09061016837387,275.883469179131,393.93067289974647,480.0344619879906,408.3254239555999
MCEE,95.19602035532917,116.45221694484103,65.93877619163871,70.56971400950411,81.93531388876129,55.59681248932322,61.846590432369254,83.7593157483871,86.1318287130575,56.57250704479668
MCEMP1,765.7194487342499,718.7731481807555,426.66443320561484,828.2109636446445,1218.0103456676713,775.5815881393854,809.7689706504614,806.2777831129706,1124.5042637625459,779.4272980474329
MCF2,662.7332609119136,703.0054133580204,658.6993860120255,1005.7546579024395,589.4425330980949,620.1688062926163,621.6613791606707,513.2713063199523,567.3381796750652,765.1929210086632
MCF2L,495.21362735758794,599.4664150644634,563.0231728905189,920.0460811275532,495.41445608090675,1066.0844099040307,662.1895983914127,1295.8667247307767,922.670073714952,633.3817989930899
MCF2L2,467.3238126989621,570.648506696457,684.0576278723671,440.29282555622876,615.3231533040871,422.9682507047945,251.98031925111735,759.9557835649114,575.0398707870665,633.9209519864485
MCFD2,982.3356200257289,1174.318563398628,1161.9260311923035,930.9945725688274,816.7355148956037,1058.6598794533584,748.1827827869481,850.0531717643511,890.7595408582158,814.5089689253934
MCHR1,317.8185551185606,327.5175698993309,426.8591691474409,384.3735965648724,384.5136846369623,315.1706725357861,440.16115647160575,357.3734500908441,591.6196064934769,357.49906899751954
MCHR2,868.0770770807072,1272.0905918457458,1270.0439758569664,1073.103936829317,1441.1829987553076,1107.3295585942226,715.0017358458832,1055.4334692829193,909.4735028752524,574.931583992726
MCIDAS,867.3350977013696,828.3033472768192,533.0325038720687,651.3325044815842,734.0112306644502,1106.99449802569,1229.3672082480723,1008.1233211765075,1010.3735925413365,1338.3097804982888
MCL1,480.89111074425415,951.415672897708,471.5312885739344,936.4108745309908,709.7259355793877,457.57017706152857,642.7668786681706,661.1403167844669,505.2317242095654,775.3667315763342
MCM2,114.99197975658231,103.21292682052687,102.05074987935745,112.47435208465298,162.0972100938433,160.57160675772485,204.95781341587104,74.43837842431152,114.41471200587706,69.7580207535689
MCM3,461.721832056578,356.08537173671556,442.3531273345183,686.7262074977984,507.18764451509935,615.1019466701125,359.8542688022793,423.44175613833454,504.66535270090486,300.56590708458816
MCM3AP,316.85981358377546,508.0317525297107,457.6744731828874,480.4115290685346,225.17206034950462,238.23780456730515,256.7689057666307,419.55624066965515,397.899427998946,395.7112279542772
MCM4,693.7983943835875,1064.0210247840923,1185.3718724838366,837.2124105121051,715.9994075326688,710.2205658698058,710.7634205087759,582.5707783477183,528.9509531333307,1157.1128422240604
MCM5,484.5446761064464,477.2330092181106,540.3035162901809,947.1835257176198,885.8026348046584,804.8497913466568,632.7454722431869,996.3735474509341,1041.682855009314,936.6888176608156
MCM6,239.2414448929489,381.4430845959003,236.9843763103932,342.027735122821,323.2715480351576,379.6168313967627,377.78929865073144,408.84413301106014,366.4791673668696,397.3178880190127
MCM7,586.7759931361461,557.5232635551974,984.6691153439316,737.2518031602204,708.0716376177894,1159.527583144711,493.8130831099778,851.5440886311553,406.1213724713265,568.8668896749946
MCM8,263.16245890694955,189.98130467507443,262.5014590358724,195.9092745063882,215.69694280479584,264.6322041837762,315.83797435662444,258.6469370977184,189.2264311942656,161.41434364022314
MCM9,505.638464087548,764.3277921638609,672.3045057531347,382.620779541697,763.7415447128861,604.332879676625,581.9547158610015,288.88087063566695,383.6731667522837,745.1172435909018
MCM10,165.8227663527145,187.0435970535701,272.0067962169427,245.67100387352914,149.8670498534339,201.2344084475707,243.67788238817738,206.60196130695522,159.69896607702765,268.61176052536024
MCMBP,852.4463198119768,677.9832744392364,940.240648514471,1022.232199043769,1348.781703098083,1457.4640526653711,841.3765908936608,690.500827745636,852.5244638479911,615.4084078258902
MCMDC2,33.29747554929686,22.9279744559621,22.462120914646274,36.34952263347418,44.36191231214141,25.497160295427307,45.505716572055356,22.76886989458191,47.1642603660081,24.691783364595253
MCOLN1,900.8892014090895,1265.8019081576174,624.2093168103651,619.6171355058439,542.640306205972,1173.3089555820163,762.893979334422,933.1093089912248,661.6747042499989,1011.1353232535992
MCOLN2,70.61680913255096,46.532283067804194,66.42693433526375,48.019863363300196,35.179614034628436,58.184723723181655,38.99373986335736,59.3415073989879,30.187559939853607,59.180191367689574
MCOLN3,99.69673475141533,241.006858654529,186.2756915814069,222.91136237752713,236.33260832108135,243.84558464469484,201.9290214090919,148.62371461757746,170.95474397491228,212.1666668506033
MCPH1,337.31240276976627,352.29981012858804,291.9637559034007,373.349965543016,456.5577673187765,260.20450071240384,468.99257254985986,389.40799215174536,382.7817281864699,188.29958532410268
MCRIP1,778.8444157244273,1540.9017365071545,498.2991139337132,871.4239209105713,872.375883092982,588.4879821414437,715.5990380136349,931.6192831481189,1213.3430881477088,750.6392903415823
MCRIP2,326.8177064047609,374.29331597663725,371.7375981848988,387.25256253585235,259.32075561243187,531.1312978274652,427.03697545220285,427.90488818011517,411.21781130281164,350.1820506117436
MCRS1,254.62617620889168,389.1437495261572,577.4757910514459,280.5236681468932,378.1880723490495,334.242037776988,371.1589923093638,366.9455710112225,318.01289549594514,331.9657880216209
MCTP1,606.2131749832173,356.0720825245446,432.6363109197443,447.6819076267673,456.00588470420445,389.4859616927977,880.959119918692,655.2619216217706,573.102138471188,669.8702660755027
MCTP2,460.19068860869976,489.173964389445,400.3021025738446,544.0314989334786,684.2469895399107,421.27632699697847,560.3777429104363,434.15729699286146,640.9765232860805,524.0200413399915
MCTS1,836.0009154375882,700.0097148272725,525.3496779111568,468.34228472573005,574.3278309443649,589.8247185703619,539.0761724928157,774.1629996452789,845.296997126595,615.7486718429635
MCTS2,527.0794786565663,431.97451494296166,855.8770696063398,271.2810102459919,396.7357301031032,698.0905804961017,808.0106613909952,391.55283960038366,327.78668094466116,436.8166669977973
MCU,1065.0140880021052,813.0530450597267,1340.7934245717584,968.5383693341023,960.0337575354387,1186.233329429177,891.4104939760856,1519.205926077766,1590.3909119070627,1659.2408480990093
MCUB,70.34545068521456,123.95234729653063,124.82624258810627,84.73321907662567,72.11336198536421,114.12972198789379,132.53659435744754,68.31218694518739,85.65953024923344,118.58362388600622
MCUR1,633.1246796641524,486.0121790381668,659.3290677417564,702.8927752527874,324.9308338615125,538.7831384470425,470.7302936961908,314.4090861216912,533.4878763285349,377.83111084574796
MDC1,782.1023507707829,1062.4455584085656,704.5305920400928,777.4058463901581,481.0470620425186,505.3746583674339,457.0426007312109,829.61573688734,392.5472106614844,421.4803555546415
MDFI,148.2798275360479,123.98055059712014,201.12975688409384,115.21347838338647,126.57547266005767,121.15909686666427,140.6578664285007,187.39288022304953,98.15733503918337,180.3649613019403
MDFIC,730.9985653401343,700.7393646196304,749.7168797455317,613.6676211128398,859.1641096957483,564.7188523371688,804.9927352435129,768.219959573359,732.4563876201684,639.6026788971421
MDFIC2,857.1691532303657,816.4863649019089,983.1097525860074,901.0269906565211,561.786531231423,834.8121807980986,604.5835573908442,737.7075645077545,702.7116058240656,752.2509695816995
MDGA1,158.5656095260711,137.16684997831047,138.2153389439556,144.8048654461255,134.74042436104455,205.90005141700433,139.28341474399807,192.0809844596638,174.72516597426286,141.51837974417444
MDGA2,788.8823249431973,399.8416561392399,682.3187258459583,541.252649057473,604.723653789784,684.9989800202621,744.2806590672715,889.4969078772594,380.87590339501793,661.9204845143865
MDH1,815.582177954165,1077.1010717313843,1220.6966685045595,1258.0440839886703,1659.9316419921738,1373.0537594631041,671.7482510841568,928.2118818431808,960.9409353638563,1050.649094016037
MDH1B,1393.118990580501,1244.1438657618214,986.0670209491659,1700.2167098114166,844.7121777693771,1608.7286405713853,1116.042658646736,1584.6404984483,805.4175046152711,735.6968749214731
MDH2,83.99027638482636,109.21872231527952,87.30826123723514,107.71828186984213,79.60194963004882,111.05689194459742,82.70523164883627,60.172043730293204,85.59280785793831,76.98132973169838
MDK,845.462808365021,643.641505193036,434.587884454982,705.7134564026939,1080.8195064720892,755.8528636999209,947.8011734685379,1066.6399586444381,625.3324987649212,416.12990507633094
MDM1,835.0142650887507,972.1148054066176,844.8911109134572,883.299963310953,849.6524118020544,860.4288899271081,1052.4035680442505,1199.3734075579039,1025.2817016101956,596.5497030841966
MDM2,694.3597324920074,695.6562599650467,836.4350532776799,626.1882999002199,1032.5017459389787,977.9826975197329,360.2433099863673,1143.2258037246152,691.6649260054114,962.5745349911739
MDM4,451.3368129468154,429.2840487231231,183.22080534281798,486.86227229276807,446.5848744766954,291.69793763016116,217.65395146390148,368.73428791800023,357.8800416254616,281.6413666227894
MDN1,1153.0295334026155,718.6992742733792,822.2400127617105,488.9223324342671,1255.3903474264655,1101.1169343888391,828.044828214337,1045.1180936399523,977.5627002922699,1057.3282977697281
MDP1,17.128659265548897,18.819218271094368,21.766406460194347,12.398875468123418,18.284645820663304,15.651664699095232,13.970595779732259,18.222501654795593,20.97115293269972,15.75360658778133
ME1,482.8475185636865,453.3354150167018,266.4866496964166,449.2332420323808,218.37880816611752,250.4054242912225,280.4473525050764,287.20099137356283,461.075101769156,340.0666447607201
ME2,331.31285687646323,429.4226306065429,463.0842953507492,529.8676472924496,440.43447192148176,183.88065783219045,231.24014787194864,490.9939343595538,487.3540558489085,323.9042516443582
ME3,284.03374707244586,301.63363666272073,342.26709653914054,169.27835821315279,131.40582454618843,157.84950877917547,238.14173806886464,278.29478160788494,369.44726696978375,270.86898014878165
